col_i,col_j,table_i,table_j,P_stat,P_stat_norm,P_name,P_sem,Sim_attr
film.release_year,staff.last_name,film,staff,0.306072,0.083219,0.333333,0.026558,0.479195
film.release_year,staff.address_id,film,staff,0.110970,0.030172,0.166667,0.031095,0.367457
film.release_year,staff.picture,film,staff,1.541405,0.419100,0.083333,0.062185,0.207725
film.release_year,staff.email,film,staff,0.319404,0.086844,0.166667,0.025260,0.353289
film.release_year,staff.store_id,film,staff,0.171563,0.046647,0.166667,0.030857,0.363338
film.release_year,staff.active,film,staff,0.467869,0.127211,0.166667,0.044657,0.343197
film.release_year,staff.username,film,staff,0.306134,0.083236,0.166667,0.032973,0.354191
film.release_year,staff.password,film,staff,0.467262,0.127046,0.166667,0.029161,0.343239
film.release_year,staff.last_update,film,staff,0.467589,0.127135,0.250000,0.036542,0.405716
film.release_year,store.store_id,film,store,0.171563,0.046647,0.166667,0.052277,0.363338
film.release_year,store.manager_staff_id,film,store,0.171563,0.046647,0.187500,0.042723,0.378963
film.release_year,store.address_id,film,store,0.171563,0.046647,0.166667,0.036162,0.363338
film.release_year,store.last_update,film,store,0.467589,0.127135,0.250000,0.048583,0.405716
film.language_id,film.original_language_id,film,film,0.731406,0.198866,0.550000,0.098339,0.612784
film.language_id,film.rental_duration,film,film,0.639996,0.174012,0.133333,0.079637,0.306497
film.language_id,film.rental_rate,film,film,0.511843,0.139168,0.090909,0.072726,0.283390
film.language_id,film.length,film,film,0.606062,0.164785,0.272727,0.074645,0.413349
film.language_id,film.replacement_cost,film,film,0.658433,0.179025,0.187500,0.071101,0.345869
film.language_id,film.rating,film,film,0.704950,0.191672,0.181818,0.081572,0.338445
film.language_id,film.special_features,film,film,0.906350,0.246432,0.125000,0.103214,0.282142
film.language_id,film.last_update,film,film,0.000280,0.000076,0.181818,0.068717,0.386344
film.language_id,film_category.film_id,film,film_category,0.619116,0.168335,0.272727,0.108087,0.412462
film.language_id,film_category.category_id,film,film_category,0.642881,0.174796,0.363636,0.099724,0.479028
film.language_id,film_category.last_update,film,film_category,0.000280,0.000076,0.181818,0.080600,0.386344
film.language_id,inventory.inventory_id,film,inventory,0.619116,0.168335,0.250000,0.103097,0.395416
film.language_id,inventory.film_id,film,inventory,0.619116,0.168335,0.272727,0.093315,0.412462
film.language_id,inventory.store_id,film,inventory,0.427357,0.116196,0.363636,0.077872,0.493678
film.language_id,inventory.last_update,film,inventory,0.000280,0.000076,0.181818,0.085249,0.386344
film.language_id,language.language_id,film,language,0.619116,0.168335,1.000000,0.066284,0.957916
film.language_id,language.name,film,language,0.675400,0.183638,0.272727,0.055244,0.408636
film.language_id,language.last_update,film,language,0.000280,0.000076,0.181818,0.049946,0.386344
film.language_id,payment.payment_id,film,payment,0.619116,0.168335,0.363636,0.042379,0.480643
film.language_id,payment.customer_id,film,payment,0.619116,0.168335,0.272727,0.042685,0.412462
film.language_id,payment.staff_id,film,payment,0.427357,0.116196,0.363636,0.038394,0.493678
film.language_id,payment.rental_id,film,payment,0.650829,0.176957,0.454545,0.047450,0.546669
film.language_id,payment.amount,film,payment,0.662519,0.180136,0.181818,0.039628,0.341330
film.language_id,payment.payment_date,film,payment,0.655155,0.178133,0.083333,0.034675,0.267966
film.language_id,payment.last_update,film,payment,0.655155,0.178133,0.181818,0.034108,0.341830
film.language_id,rental.rental_id,film,rental,0.619116,0.168335,0.454545,0.071969,0.548825
film.language_id,rental.rental_date,film,rental,0.655155,0.178133,0.090909,0.049717,0.273648
film.language_id,rental.inventory_id,film,rental,0.607150,0.165081,0.250000,0.075501,0.396230
film.language_id,rental.customer_id,film,rental,0.606583,0.164927,0.272727,0.055186,0.413314
film.language_id,rental.return_date,film,rental,0.655155,0.178133,0.000000,0.055982,0.205467
film.language_id,rental.staff_id,film,rental,0.427357,0.116196,0.363636,0.063194,0.493678
film.language_id,rental.last_update,film,rental,0.311289,0.084638,0.181818,0.048320,0.365204
film.language_id,staff.staff_id,film,staff,0.427357,0.116196,0.363636,0.036197,0.493678
film.language_id,staff.first_name,film,staff,0.324698,0.088284,0.000000,0.025774,0.227929
film.language_id,staff.last_name,film,staff,0.324761,0.088301,0.272727,0.024560,0.432470
film.language_id,staff.address_id,film,staff,0.487950,0.132671,0.363636,0.029616,0.489559
film.language_id,staff.picture,film,staff,1.130578,0.307399,0.181818,0.057614,0.309514
film.language_id,staff.email,film,staff,0.311429,0.084676,0.181818,0.023360,0.365195
film.language_id,staff.store_id,film,staff,0.427357,0.116196,0.363636,0.028589,0.493678
film.language_id,staff.active,film,staff,0.000000,0.000000,0.181818,0.040212,0.386363
film.language_id,staff.username,film,staff,0.324698,0.088284,0.181818,0.030493,0.364293
film.language_id,staff.password,film,staff,0.000606,0.000165,0.181818,0.026967,0.386322
film.language_id,staff.last_update,film,staff,0.000280,0.000076,0.181818,0.032905,0.386344
film.language_id,store.store_id,film,store,0.427357,0.116196,0.363636,0.048434,0.493678
film.language_id,store.manager_staff_id,film,store,0.427357,0.116196,0.437500,0.039582,0.549076
film.language_id,store.address_id,film,store,0.427357,0.116196,0.363636,0.037806,0.493678
film.language_id,store.last_update,film,store,0.000280,0.000076,0.181818,0.043747,0.386344
film.original_language_id,film.rental_duration,film,film,0.793184,0.215663,0.250000,0.095669,0.383584
film.original_language_id,film.rental_rate,film,film,0.665032,0.180819,0.300000,0.087366,0.429795
film.original_language_id,film.length,film,film,0.759251,0.206437,0.150000,0.089672,0.310891
film.original_language_id,film.replacement_cost,film,film,0.811622,0.220676,0.150000,0.085414,0.307331
film.original_language_id,film.rating,film,film,0.915120,0.248817,0.200000,0.097993,0.337796
film.original_language_id,film.special_features,film,film,1.115975,0.303428,0.300000,0.123992,0.399143
film.original_language_id,film.last_update,film,film,0.731127,0.198790,0.150000,0.082550,0.312803
film.original_language_id,film_category.film_id,film,film_category,0.772305,0.209986,0.250000,0.129846,0.385004
film.original_language_id,film_category.category_id,film,film_category,0.796070,0.216447,0.250000,0.119800,0.383388
film.original_language_id,film_category.last_update,film,film_category,0.731127,0.198790,0.150000,0.096826,0.312803
film.original_language_id,inventory.inventory_id,film,inventory,0.772305,0.209986,0.300000,0.115408,0.422504
film.original_language_id,inventory.film_id,film,inventory,0.772305,0.209986,0.250000,0.112101,0.385004
film.original_language_id,inventory.store_id,film,inventory,0.580546,0.157848,0.200000,0.089370,0.360538
film.original_language_id,inventory.last_update,film,inventory,0.731127,0.198790,0.150000,0.095428,0.312803
film.original_language_id,language.language_id,film,language,0.772305,0.209986,0.550000,0.079627,0.610004
film.original_language_id,language.name,film,language,0.906704,0.246528,0.150000,0.066365,0.300868
film.original_language_id,language.last_update,film,language,0.731127,0.198790,0.150000,0.060001,0.312803
film.original_language_id,payment.payment_id,film,payment,0.772305,0.209986,0.250000,0.049214,0.385004
film.original_language_id,payment.customer_id,film,payment,0.772305,0.209986,0.150000,0.043661,0.310004
film.original_language_id,payment.staff_id,film,payment,0.580546,0.157848,0.200000,0.044587,0.360538
film.original_language_id,payment.rental_id,film,payment,0.804018,0.218608,0.300000,0.055103,0.420348
film.original_language_id,payment.amount,film,payment,0.815708,0.221787,0.100000,0.046019,0.269553
film.original_language_id,payment.payment_date,film,payment,0.926949,0.252033,0.200000,0.040268,0.336992
film.original_language_id,payment.last_update,film,payment,0.926949,0.252033,0.150000,0.039610,0.299492
film.original_language_id,rental.rental_id,film,rental,0.772305,0.209986,0.300000,0.086458,0.422504
film.original_language_id,rental.rental_date,film,rental,0.926949,0.252033,0.300000,0.059725,0.411992
film.original_language_id,rental.inventory_id,film,rental,0.760339,0.206732,0.300000,0.088862,0.423317
film.original_language_id,rental.customer_id,film,rental,0.759772,0.206578,0.150000,0.066295,0.310855
film.original_language_id,rental.return_date,film,rental,0.926949,0.252033,0.200000,0.067251,0.336992
film.original_language_id,rental.staff_id,film,rental,0.580546,0.157848,0.200000,0.075916,0.360538
film.original_language_id,rental.last_update,film,rental,0.583082,0.158537,0.150000,0.058047,0.322866
film.original_language_id,staff.staff_id,film,staff,0.580546,0.157848,0.200000,0.043484,0.360538
film.original_language_id,staff.first_name,film,staff,0.569672,0.154891,0.250000,0.023428,0.398777
film.original_language_id,staff.last_name,film,staff,0.569610,0.154874,0.200000,0.022324,0.361281
film.original_language_id,staff.address_id,film,staff,0.641139,0.174323,0.200000,0.038952,0.356419
film.original_language_id,staff.picture,film,staff,1.804943,0.490755,0.150000,0.069212,0.239811
film.original_language_id,staff.email,film,staff,0.582942,0.158499,0.100000,0.021234,0.285375
film.original_language_id,staff.store_id,film,staff,0.580546,0.157848,0.200000,0.036055,0.360538
film.original_language_id,staff.active,film,staff,0.731406,0.198866,0.100000,0.046181,0.275284
film.original_language_id,staff.username,film,staff,0.569672,0.154891,0.150000,0.027717,0.323777
film.original_language_id,staff.password,film,staff,0.730800,0.198701,0.100000,0.028443,0.275325
film.original_language_id,staff.last_update,film,staff,0.731127,0.198790,0.150000,0.036834,0.312803
film.original_language_id,store.store_id,film,store,0.580546,0.157848,0.200000,0.058185,0.360538
film.original_language_id,store.manager_staff_id,film,store,0.580546,0.157848,0.300000,0.049886,0.435538
film.original_language_id,store.address_id,film,store,0.580546,0.157848,0.200000,0.049724,0.360538
film.original_language_id,store.last_update,film,store,0.731127,0.198790,0.150000,0.048971,0.312803
film.rental_duration,film.rental_rate,film,film,0.214813,0.058407,0.666667,0.075372,0.735399
film.rental_duration,film.length,film,film,0.033934,0.009226,0.200000,0.072618,0.397693
film.rental_duration,film.replacement_cost,film,film,0.018438,0.005013,0.250000,0.069170,0.436247
film.rental_duration,film.rating,film,film,0.299504,0.081434,0.266667,0.079357,0.429642
film.rental_duration,film.special_features,film,film,0.500359,0.136045,0.312500,0.100411,0.450364
film.rental_duration,film.last_update,film,film,0.639716,0.173936,0.266667,0.066851,0.406516
film.rental_duration,film_category.film_id,film,film_category,0.059984,0.016309,0.133333,0.105152,0.345922
film.rental_duration,film_category.category_id,film,film_category,0.002886,0.000785,0.200000,0.097016,0.399804
film.rental_duration,film_category.last_update,film,film_category,0.639716,0.173936,0.266667,0.078411,0.406516
film.rental_duration,inventory.inventory_id,film,inventory,0.059984,0.016309,0.200000,0.117981,0.395923
film.rental_duration,inventory.film_id,film,inventory,0.059984,0.016309,0.133333,0.097734,0.345922
film.rental_duration,inventory.store_id,film,inventory,0.212638,0.057815,0.200000,0.089115,0.385546
film.rental_duration,inventory.last_update,film,inventory,0.639716,0.173936,0.266667,0.097556,0.406516
film.rental_duration,language.language_id,film,language,0.059984,0.016309,0.133333,0.064484,0.345922
film.rental_duration,language.name,film,language,0.291088,0.079145,0.133333,0.053744,0.330213
film.rental_duration,language.last_update,film,language,0.639716,0.173936,0.266667,0.048590,0.406516
film.rental_duration,payment.payment_id,film,payment,0.059984,0.016309,0.133333,0.064155,0.345922
film.rental_duration,payment.customer_id,film,payment,0.059984,0.016309,0.200000,0.058766,0.395923
film.rental_duration,payment.staff_id,film,payment,0.212638,0.057815,0.200000,0.058123,0.385546
film.rental_duration,payment.rental_id,film,payment,0.091697,0.024932,0.533333,0.071832,0.643767
film.rental_duration,payment.amount,film,payment,0.103387,0.028110,0.200000,0.059990,0.392972
film.rental_duration,payment.payment_date,film,payment,0.311333,0.084650,0.266667,0.052492,0.428838
film.rental_duration,payment.last_update,film,payment,0.311333,0.084650,0.266667,0.051635,0.428838
film.rental_duration,rental.rental_id,film,rental,0.059984,0.016309,0.533333,0.078336,0.645922
film.rental_duration,rental.rental_date,film,rental,0.311333,0.084650,0.666667,0.069117,0.728838
film.rental_duration,rental.inventory_id,film,rental,0.048018,0.013056,0.200000,0.086401,0.396736
film.rental_duration,rental.customer_id,film,rental,0.033413,0.009085,0.200000,0.057836,0.397729
film.rental_duration,rental.return_date,film,rental,0.311333,0.084650,0.400000,0.066754,0.528838
film.rental_duration,rental.staff_id,film,rental,0.212638,0.057815,0.200000,0.062323,0.385546
film.rental_duration,rental.last_update,film,rental,0.360620,0.098051,0.266667,0.057222,0.425488
film.rental_duration,staff.staff_id,film,staff,0.212638,0.057815,0.200000,0.042997,0.385546
film.rental_duration,staff.first_name,film,staff,0.347210,0.094405,0.133333,0.035484,0.326399
film.rental_duration,staff.last_name,film,staff,0.347148,0.094388,0.200000,0.033813,0.376403
film.rental_duration,staff.address_id,film,staff,0.241108,0.065556,0.133333,0.039589,0.333611
film.rental_duration,staff.picture,film,staff,1.713532,0.465901,0.200000,0.056049,0.283525
film.rental_duration,staff.email,film,staff,0.360480,0.098013,0.200000,0.032161,0.375497
film.rental_duration,staff.store_id,film,staff,0.212638,0.057815,0.200000,0.038414,0.385546
film.rental_duration,staff.active,film,staff,0.639996,0.174012,0.200000,0.048428,0.356497
film.rental_duration,staff.username,film,staff,0.347210,0.094405,0.066667,0.041981,0.276399
film.rental_duration,staff.password,film,staff,0.639389,0.173847,0.133333,0.037127,0.306538
film.rental_duration,staff.last_update,film,staff,0.639716,0.173936,0.266667,0.037656,0.406516
film.rental_duration,store.store_id,film,store,0.212638,0.057815,0.200000,0.047119,0.385546
film.rental_duration,store.manager_staff_id,film,store,0.212638,0.057815,0.125000,0.044674,0.329296
film.rental_duration,store.address_id,film,store,0.212638,0.057815,0.133333,0.037139,0.335546
film.rental_duration,store.last_update,film,store,0.639716,0.173936,0.266667,0.050063,0.406516
